transaction_id,transaction_datetime,transaction_type,amount,origin_account,destination_account,old_balance_origin,new_balance_origin,old_balance_destination,new_balance_destination,is_fraud,is_flagged_fraud,merchant_category,location,channel
TXN-94ffea04-1ec4-4d12-8713-5527e7e0b419,2025-03-23 06:20:18,DEBIT,2228.87,ACC58518659,ACC78284040,17042.1,14813.23,21354.27,23583.14,0,0,utilities,Manchester,atm
TXN-6d93c12a-d78d-4572-93bb-af1381bacf67,2025-03-23 06:24:42,PAYMENT,2170.71,ACC21219432,ACC29023738,19057.64,16886.93,20510.14,22680.85,0,0,transport,Liverpool,online_banking
TXN-28ed0265-6c73-4087-a3c7-b831b643bbaf,2025-03-23 08:27:44,CASH_IN,1688.82,ACC77567894,ACC88848693,12209.81,13898.63,17551.11,17551.11,0,0,groceries,Leeds,mobile_app
TXN-89c8951f-5147-4211-a43a-539e573c7c1c,2025-03-23 08:54:13,TRANSFER,5348.92,ACC16200213,ACC92681879,13917.64,8568.72,9538.55,14887.47,0,0,utilities,Newcastle,online_banking
TXN-47b9996e-2724-435d-9c06-595d270dbcdf,2025-03-23 10:37:50,CASH_IN,505.24,ACC83509785,ACC80059652,13212.31,13717.55,65.91,65.91,0,0,retail,Edinburgh,mobile_app
TXN-cca9e49e-a010-45e8-ac21-7f90c890b482,2025-03-23 11:24:38,CASH_OUT,2010.89,ACC90124068,ACC62162278,2367.7,356.81,20121.04,22131.93,0,0,financial_services,Cardiff,atm
TXN-8a139abd-9731-489e-9b7b-5ff42765576c,2025-03-23 13:02:32,DEBIT,2172.92,ACC18500100,ACC81729237,16958.63,14785.71,2794.25,4967.17,0,0,financial_services,Leeds,mobile_app
TXN-82a31a38-b231-45ea-8fb5-4c093c87a948,2025-03-23 13:06:52,CASH_IN,35.58,ACC16141035,ACC53691252,12797.66,12833.24,28258.13,28258.13,0,0,travel,Leeds,online_banking
TXN-48cff3a1-380f-436f-a322-dee16d7dc332,2025-03-23 14:21:28,CASH_IN,2303.12,ACC20043577,ACC89442904,14983.2,17286.32,17423.12,17423.12,0,0,groceries,Sheffield,atm
TXN-a5ef7874-c700-4222-9492-5c0122378a5d,2025-03-23 16:44:18,CASH_OUT,8503.28,ACC30534124,ACC68450095,16464.39,7961.11,3166.17,11669.45,0,0,entertainment,Edinburgh,mobile_app
TXN-0314e216-6420-4c3d-9c69-493c5d0170de,2025-03-23 17:54:11,CASH_IN,3264.52,ACC22246348,ACC73083727,18329.85,21594.37,5444.67,5444.67,0,0,retail,Sheffield,card_terminal
TXN-ca6dcbde-ad5c-4a78-a993-8e9fe1a8d004,2025-03-24 02:04:38,CASH_IN,2261.46,ACC42858752,ACC85269356,17560.43,19821.89,29737.44,29737.44,0,0,groceries,Birmingham,card_terminal
TXN-f2782bf7-53bc-45ad-a5c0-94f1dd6b9ca0,2025-03-24 02:50:44,CASH_OUT,3622.97,ACC47101128,ACC40566959,1740.13,0.0,25278.1,28901.07,0,0,transport,Manchester,mobile_app
TXN-3eb0dc2e-8531-4f53-86e8-04d63c309c96,2025-03-24 06:41:23,DEBIT,1845.77,ACC94578152,ACC69512807,9119.91,7274.14,820.53,2666.3,0,0,entertainment,London,card_terminal
TXN-a02e303e-ccdc-4923-81b2-5f86946b27a8,2025-03-24 10:55:21,CASH_OUT,6713.77,ACC71367643,ACC52436584,6352.26,0.0,7968.44,14682.21,0,0,transport,London,online_banking
TXN-4faf2d30-78e5-471b-94c2-6ea8aacfd375,2025-03-24 14:32:58,TRANSFER,1705.07,ACC54506155,ACC67774765,12292.29,10587.22,16896.61,18601.68,0,0,transport,London,atm
TXN-8feec49d-3378-43cc-bb2a-77b879d192d1,2025-03-24 15:11:15,PAYMENT,52.45,ACC73530347,ACC25695520,11570.43,11517.98,16597.67,16650.12,0,0,travel,Cardiff,card_terminal
TXN-a447b6f9-fafc-49f0-a7f8-f9ace95408eb,2025-03-24 20:16:12,TRANSFER,8459.29,ACC13523729,ACC91737913,19493.48,11034.19,24552.81,33012.1,0,0,restaurants,London,branch
TXN-13543504-f280-4cc0-9472-537efe771bce,2025-03-24 20:21:55,PAYMENT,1577.12,ACC21428912,ACC35827078,15454.74,13877.62,9265.44,10842.56,0,0,healthcare,Cardiff,card_terminal
TXN-acbb4a8a-08e4-45b4-a810-92ca006aece4,2025-03-24 20:57:45,TRANSFER,3302.4,ACC10623711,ACC71977968,7718.86,4416.46,17292.41,20594.81,0,0,restaurants,Birmingham,card_terminal
TXN-12778d81-ec48-45b1-8c06-0be65ae82f0e,2025-03-24 22:30:48,CASH_IN,2176.46,ACC18487605,ACC88598977,436.13,2612.59,20198.96,20198.96,0,0,groceries,Edinburgh,branch
TXN-fe366a8a-0e95-49d6-9139-a36c5237062c,2025-03-24 23:40:00,DEBIT,636.04,ACC16960906,ACC53352227,11246.31,10610.27,13617.78,14253.82,0,0,financial_services,Sheffield,card_terminal
TXN-633627a0-ee76-4102-a4e8-d520e0e34e1b,2025-03-25 01:27:56,DEBIT,2499.77,ACC14164775,ACC43189803,7064.21,4564.44,19504.32,22004.09,0,0,utilities,London,mobile_app
TXN-4443a345-3e0c-4ec4-998f-587c504d9647,2025-03-25 02:55:27,TRANSFER,4721.43,ACC54099326,ACC81621574,19387.15,14665.72,10156.84,14878.27,0,0,financial_services,Bristol,mobile_app
TXN-a61361c7-d4ab-4f2d-ad7e-a493c0118f01,2025-03-25 06:04:20,CASH_IN,1373.73,ACC25174194,ACC27785402,7775.74,9149.47,25520.15,25520.15,0,0,groceries,Birmingham,branch
TXN-efe2279b-1d07-4dfd-ba53-6f20f08eb9a2,2025-03-25 10:42:57,TRANSFER,2772.98,ACC72685550,ACC76545378,4064.83,1291.85,2759.1,5532.08,0,0,financial_services,Newcastle,atm
TXN-1dd745b4-dd08-495f-86e0-a9e3e5e6f597,2025-03-25 10:59:23,PAYMENT,2003.96,ACC77731571,ACC50253107,9557.84,7553.88,6292.17,8296.13,0,0,financial_services,Glasgow,card_terminal
TXN-980107ec-9803-4398-9b80-24308ef8d10c,2025-03-25 17:40:46,PAYMENT,2169.35,ACC86775659,ACC91733516,17614.7,15445.35,26336.81,28506.16,0,0,travel,London,atm
TXN-d381a338-18ac-4769-b49b-288c2718f8cd,2025-03-25 19:50:26,PAYMENT,550.5,ACC66306997,ACC39587039,10156.57,9606.07,796.08,1346.58,0,0,travel,Cardiff,mobile_app
TXN-b676cb4b-b4e3-432b-b07f-a44eef5d5dcd,2025-03-26 02:50:34,DEBIT,1310.78,ACC95052118,ACC82369824,12240.41,10929.63,7356.94,8667.72,0,0,restaurants,Cardiff,mobile_app
TXN-fa344ff4-d955-47c9-bb6c-9b1106a9be8f,2025-03-26 05:52:38,DEBIT,2360.94,ACC11655896,ACC25667321,3032.61,671.67,7422.44,9783.38,0,0,transport,Glasgow,branch
TXN-f480a9ae-3c97-4a16-a6b7-38709bb4b984,2025-03-26 07:43:21,CASH_IN,965.25,ACC96128115,ACC95831286,2530.98,3496.23,25441.0,25441.0,0,0,groceries,London,atm
TXN-db6b906a-f28f-4f7d-825a-d5f8ae32b656,2025-03-26 08:45:46,DEBIT,1083.72,ACC32921098,ACC78654380,12760.32,11676.6,5544.24,6627.96,0,0,healthcare,Leeds,mobile_app
TXN-dcdf4c52-f6b7-42b6-b54c-757941a8a045,2025-03-26 09:03:25,DEBIT,257.56,ACC86507818,ACC93929707,4697.26,4439.7,11559.93,11817.49,0,0,entertainment,Newcastle,mobile_app
TXN-8525cbac-cd01-4c9b-8c77-2aad7bdeb434,2025-03-26 11:38:08,DEBIT,2249.72,ACC28781020,ACC13416548,16128.05,13878.33,24070.91,26320.63,0,0,travel,Liverpool,online_banking
TXN-fbabe86e-96e5-441e-b851-4b61683079b6,2025-03-26 12:15:40,CASH_OUT,5101.51,ACC92950779,ACC27589104,10841.44,5739.93,22159.32,27260.83,0,0,financial_services,Birmingham,mobile_app
TXN-5b591329-2c36-421f-a528-78cf46e55bcc,2025-03-26 14:16:14,PAYMENT,1660.71,ACC27307598,ACC89865081,18343.25,16682.54,9306.95,10967.66,0,0,transport,Liverpool,card_terminal
TXN-c014f58c-501f-40cf-8a61-bc75e77e8e66,2025-03-26 14:24:39,DEBIT,1439.16,ACC46840133,ACC11086890,19854.57,18415.41,8856.92,10296.08,0,0,groceries,Cardiff,atm
TXN-5b24c8d3-4ac8-4f48-9cf6-37d5039edcc1,2025-03-26 15:55:43,CASH_OUT,5549.9,ACC95108432,ACC48016951,3336.88,0.0,13076.28,18626.18,0,0,transport,Manchester,online_banking
TXN-4681df38-717e-4fa4-8f94-c17f14345705,2025-03-26 17:49:38,DEBIT,2052.27,ACC29944139,ACC69934576,5728.5,3676.23,8956.68,11008.95,0,0,healthcare,Nottingham,atm
TXN-c08ee1e1-2cf7-4563-9076-c746cd01b7de,2025-03-26 19:05:33,TRANSFER,741.44,ACC19392480,ACC71023927,19263.59,18522.15,8514.53,9255.97,0,0,groceries,Bristol,online_banking
TXN-7108eb67-4184-459a-b09b-e0ca1afa3cd8,2025-03-26 19:21:51,PAYMENT,1306.78,ACC34124750,ACC12546591,15036.12,13729.34,15079.16,16385.94,0,0,restaurants,Leeds,card_terminal
TXN-06cd50ee-aaad-466f-9258-92b2ca5a9a67,2025-03-26 20:35:48,CASH_IN,4352.18,ACC90929605,ACC85851838,11425.13,15777.31,14820.34,14820.34,0,0,entertainment,Manchester,mobile_app
TXN-5c2eda63-8964-447d-8175-185e3aee62f8,2025-03-26 23:44:21,PAYMENT,1863.04,ACC30415230,ACC76481885,14134.03,12270.99,24342.27,26205.31,0,0,groceries,Birmingham,atm
TXN-0d017b29-54df-41f0-bfbe-1a8f4247762a,2025-03-27 00:22:26,DEBIT,152.87,ACC22952493,ACC26615289,2466.55,2313.68,7590.37,7743.24,0,0,utilities,Cardiff,card_terminal
TXN-2a127bbb-cdfb-4805-a4ac-e2d06202fd90,2025-03-27 02:25:48,PAYMENT,2214.43,ACC39159454,ACC76234781,3242.85,1028.42,26476.67,28691.1,0,0,financial_services,Newcastle,online_banking
TXN-d258845d-5199-405f-931c-89c821fd9eb0,2025-03-27 03:31:15,CASH_IN,1146.69,ACC21503440,ACC99676390,5444.38,6591.07,1849.18,1849.18,0,0,retail,Newcastle,atm
TXN-831cdff4-8a7f-43d4-9564-780884a46b98,2025-03-27 09:26:46,CASH_IN,1505.72,ACC34706569,ACC17213167,14272.91,15778.63,26138.67,26138.67,0,0,transport,Sheffield,mobile_app
TXN-7ff72eb7-012e-4f9d-879b-8ba6d6d6cd33,2025-03-27 09:40:38,CASH_IN,4506.97,ACC25944033,ACC66518457,3290.22,7797.19,5969.76,5969.76,0,0,travel,Newcastle,atm
TXN-93bdb048-31da-4829-ac03-db2836fafcad,2025-03-27 10:01:08,CASH_IN,1464.38,ACC62504528,ACC61783989,13383.96,14848.34,28772.74,28772.74,0,0,transport,Nottingham,branch
TXN-7212fd19-4633-41d2-8d45-ff503419e3ea,2025-03-27 11:31:26,DEBIT,500.41,ACC11904117,ACC30200610,14482.2,13981.79,17354.68,17855.09,0,0,travel,Birmingham,card_terminal
TXN-5f6f78c9-4220-4a98-a21f-b2cb84e9e478,2025-03-27 16:07:57,DEBIT,971.15,ACC47228655,ACC96693449,18014.86,17043.71,10169.94,11141.09,0,0,transport,Birmingham,branch
TXN-2c0b9e61-900c-426d-a464-32edc4f44893,2025-03-27 16:21:01,CASH_IN,681.39,ACC29996104,ACC53649791,2856.59,3537.98,19093.81,19093.81,0,0,transport,Cardiff,card_terminal
TXN-27410922-1d06-462f-9da3-1b839def53f8,2025-03-27 19:20:04,DEBIT,347.5,ACC40289135,ACC95623471,12351.97,12004.47,17604.91,17952.41,0,0,utilities,London,atm
TXN-c8251592-2408-4d4d-9e7e-b8e30106f779,2025-03-27 23:56:10,CASH_OUT,3014.89,ACC22120705,ACC63270351,1365.28,0.0,28652.65,31667.54,0,0,entertainment,Leeds,card_terminal
TXN-60cdddeb-0e93-44d5-b687-163829544fc4,2025-03-28 12:50:37,TRANSFER,604.58,ACC48176560,ACC53014471,5341.48,4736.9,17731.35,18335.93,0,0,groceries,London,card_terminal
TXN-8c3cf982-be82-4c8a-bd4e-a67634aa96a5,2025-03-28 14:04:27,DEBIT,1974.12,ACC48137561,ACC43822301,12981.38,11007.26,1977.36,3951.48,0,0,entertainment,Bristol,mobile_app
TXN-e1f4da15-fc21-4636-85d4-936344ec45ad,2025-03-28 17:08:00,DEBIT,126.4,ACC48352498,ACC82033413,5698.99,5572.59,17925.56,18051.96,0,0,groceries,Manchester,atm
TXN-bf01cad1-dc1f-4277-924b-6ee9dc913e54,2025-03-28 18:31:14,CASH_OUT,9299.41,ACC28311107,ACC74378331,16186.1,6886.69,320.84,9620.25,0,0,travel,Newcastle,card_terminal
TXN-58966bbd-8d82-46c5-aa24-ac5d5d477dcc,2025-03-28 19:54:03,CASH_OUT,2590.5,ACC31203129,ACC19913576,287.01,0.0,24138.99,26729.49,0,0,travel,Bristol,branch
TXN-66cc7d9b-5116-49e4-a479-1aa542e67a9b,2025-03-28 20:07:50,CASH_OUT,9621.28,ACC33841913,ACC14302906,12816.17,3194.89,9139.36,18760.64,0,0,travel,London,card_terminal
TXN-e034e666-16d6-4485-8928-04ee52afa121,2025-03-29 02:42:40,DEBIT,495.19,ACC35095571,ACC33326387,14525.8,14030.61,5804.93,6300.12,0,0,healthcare,Manchester,card_terminal
TXN-8fbb1f36-7045-4433-bdeb-99de00f9a110,2025-03-29 04:26:29,TRANSFER,6785.24,ACC62904575,ACC60138147,17758.62,10973.38,778.87,7564.11,0,0,transport,Bristol,branch
TXN-f32e9706-ef8f-46eb-8c5c-bf41b624ae04,2025-03-29 08:16:49,TRANSFER,7312.4,ACC66013532,ACC42260681,10462.29,3149.89,20339.85,27652.25,0,0,entertainment,Sheffield,mobile_app
TXN-9197ae61-f316-4c56-bfad-5230ff3bd5f8,2025-03-29 10:58:46,CASH_IN,1687.52,ACC93853635,ACC48521233,3709.17,5396.69,12757.34,12757.34,0,0,retail,Manchester,card_terminal
TXN-ee6f964e-98dc-4c82-8c74-2dc3125dcc82,2025-03-29 13:22:27,CASH_OUT,4461.66,ACC83076970,ACC96547189,19016.05,14554.39,25663.51,30125.17,0,0,retail,London,online_banking
TXN-c48478b7-62cc-40f8-a225-a471e919aac4,2025-03-29 15:51:07,TRANSFER,9723.04,ACC37101146,ACC94184877,16188.37,6465.33,3785.58,13508.62,0,0,entertainment,Cardiff,online_banking
TXN-e3716880-d60a-44c2-8ca8-f983ed7cdbdd,2025-03-29 19:38:19,CASH_OUT,4900.18,ACC86800757,ACC73057955,2276.7,0.0,20250.74,25150.92,0,0,travel,Newcastle,branch
TXN-1692ec0d-6165-483a-86c9-05a80d654107,2025-03-29 20:58:13,CASH_IN,4061.37,ACC83267417,ACC28432040,19645.64,23707.01,20351.94,20351.94,0,0,retail,Leeds,atm
TXN-ce209b42-6d63-4b10-8a90-232b7d07752b,2025-03-29 21:19:51,CASH_OUT,4931.5,ACC98673882,ACC61012496,7180.64,2249.14,28234.29,33165.79,0,0,transport,Cardiff,branch
TXN-cc526112-841d-4277-8182-cb1998a110a4,2025-03-29 23:27:45,TRANSFER,8137.87,ACC72464469,ACC73155598,18401.81,10263.94,14048.28,22186.15,0,0,utilities,Leeds,mobile_app
TXN-a27b56d6-2ba4-4c88-a9d2-f17d05df9884,2025-03-29 23:35:39,CASH_IN,830.02,ACC19583482,ACC91756179,7169.89,7999.91,20105.26,20105.26,0,0,entertainment,Newcastle,atm
TXN-88485c11-189a-43c7-90d7-78c5cfd23d0b,2025-03-30 05:51:01,CASH_OUT,1687.11,ACC68624154,ACC57606004,7050.6,5363.49,12573.03,14260.14,0,0,financial_services,London,atm
TXN-1c23da15-4657-43bd-bc7c-e822e6bb987a,2025-03-30 05:56:49,CASH_OUT,3035.34,ACC18057946,ACC38919534,11286.56,8251.22,17035.04,20070.38,0,0,restaurants,Nottingham,branch
TXN-b829bb28-05ea-411a-9621-c210eb6ff89c,2025-03-30 10:43:22,DEBIT,561.98,ACC27092408,ACC33851602,11820.11,11258.13,5260.55,5822.53,0,0,groceries,Edinburgh,atm
TXN-5c94f72f-1bfd-4db3-a16e-af1596ba1a1a,2025-03-30 13:12:02,CASH_IN,600.5,ACC28658140,ACC69315901,2711.52,3312.02,521.38,521.38,0,0,healthcare,Bristol,mobile_app
TXN-eea64f85-8ba5-40e0-bdeb-f81432e4648e,2025-03-30 14:22:53,CASH_IN,3635.04,ACC50621889,ACC21762188,6125.72,9760.76,24393.97,24393.97,0,0,entertainment,Birmingham,card_terminal
TXN-81337f28-03a5-4f67-a9ad-c0d536e74896,2025-03-30 15:04:16,CASH_OUT,1859.63,ACC90764593,ACC95443567,7761.85,5902.22,9579.47,11439.1,0,0,retail,Birmingham,online_banking
TXN-6b7b6e3d-43f9-434b-a282-1446bfb9f1e2,2025-03-30 22:30:33,DEBIT,563.84,ACC22783183,ACC68095862,19119.65,18555.81,26194.31,26758.15,0,0,utilities,Nottingham,card_terminal
TXN-8cf874fe-857f-4ab3-8d57-ff586635fda2,2025-03-31 00:42:40,CASH_IN,1050.04,ACC87267850,ACC61053877,8460.86,9510.9,27145.15,27145.15,0,0,travel,London,mobile_app
TXN-2dec9abc-463f-406b-9f6a-4a561737d6d5,2025-03-31 05:23:12,CASH_IN,1456.1,ACC76616115,ACC30199508,19136.88,20592.98,3280.95,3280.95,0,0,utilities,Newcastle,online_banking
TXN-87c21ea4-4ae6-40f1-b557-6a5f01a99b40,2025-03-31 09:30:05,CASH_IN,3592.58,ACC77959068,ACC18907659,17547.55,21140.13,24607.24,24607.24,0,0,retail,Sheffield,atm
TXN-e8410a66-bddc-4a3d-bd55-802562bd4ca0,2025-03-31 10:54:17,DEBIT,378.54,ACC73107095,ACC65233612,3730.25,3351.71,22306.74,22685.28,0,0,retail,Nottingham,branch
TXN-4861b013-fe7a-4e95-9014-c0aee42af9f7,2025-03-31 14:42:24,CASH_OUT,128.63,ACC69886480,ACC96420023,5667.64,5539.01,15833.75,15962.38,0,0,utilities,Newcastle,atm
TXN-0aeaf46c-32e5-4a95-b2ca-1683c44cea32,2025-03-31 15:12:27,CASH_IN,3963.74,ACC38129989,ACC68878740,6330.19,10293.93,5635.4,5635.4,0,0,travel,Newcastle,atm
TXN-ba636ff4-876e-4c25-b2b9-b2e41b905623,2025-03-31 15:32:57,DEBIT,1866.54,ACC23972387,ACC32388767,15349.04,13482.5,17296.91,19163.45,0,0,entertainment,Newcastle,branch
TXN-b1417c80-9eb0-444e-b097-31bcb493788b,2025-03-31 21:27:31,PAYMENT,2310.96,ACC34847161,ACC69010948,18417.5,16106.54,25538.9,27849.86,0,0,transport,Birmingham,mobile_app
TXN-5e59c927-bacf-4cca-b32b-b6e64600a6ca,2025-03-31 21:39:43,PAYMENT,2484.37,ACC86810468,ACC85454146,3310.57,826.2,8531.42,11015.79,0,0,entertainment,Nottingham,branch
TXN-9c143436-94a2-445b-bf91-90827ba4038d,2025-03-31 23:30:16,CASH_IN,2688.8,ACC35854014,ACC59948088,1504.11,4192.91,21980.25,21980.25,0,0,healthcare,Cardiff,online_banking
TXN-fb5be4b9-c894-45ad-bd75-5168d9337cbe,2025-04-01 09:04:11,CASH_IN,3682.4,ACC91698732,ACC66135725,1152.01,4834.41,21762.58,21762.58,0,0,travel,Birmingham,card_terminal
TXN-2dd9771b-580a-4bc4-a2bc-06d473572394,2025-04-01 09:46:34,CASH_IN,3544.62,ACC84108442,ACC25985787,10548.96,14093.58,9102.31,9102.31,0,0,entertainment,Leeds,card_terminal
TXN-173c1cef-7a28-4708-a74b-d6c52cd1a1be,2025-04-01 11:04:15,TRANSFER,7535.05,ACC71408972,ACC97863486,11649.64,4114.59,24152.15,31687.2,0,0,entertainment,Cardiff,atm
TXN-6a03d491-86f7-44bf-9ece-e640e2243e96,2025-04-01 13:59:03,TRANSFER,957.35,ACC78674708,ACC92150984,14153.91,13196.56,19022.17,19979.52,0,0,entertainment,Sheffield,mobile_app
TXN-c7ad3c93-ad5d-419a-8d01-a8db06199f04,2025-04-01 16:28:58,DEBIT,2210.41,ACC46643203,ACC43007935,18913.63,16703.22,19055.1,21265.51,0,0,retail,Bristol,atm
TXN-6e9a8ff0-87e0-4bb2-be4c-82fdd4a3d8b5,2025-04-01 16:31:49,TRANSFER,7627.95,ACC97951446,ACC30669385,10327.15,2699.2,9400.77,17028.72,0,0,healthcare,Manchester,card_terminal
TXN-51cbed15-73ca-4a45-b5d0-d311b0c28854,2025-04-01 17:51:54,CASH_IN,775.01,ACC74174787,ACC68526669,6663.63,7438.64,11739.91,11739.91,1,0,financial_services,Edinburgh,atm
TXN-9216fe6c-7283-4515-953e-a79cc1c1f2c0,2025-04-01 22:03:53,TRANSFER,9802.19,ACC38063091,ACC10957697,19349.2,9547.01,1103.88,10906.07,0,0,utilities,Glasgow,online_banking
TXN-7ca19bfe-71aa-42ba-8094-82a3137bd930,2025-04-01 22:58:39,PAYMENT,57.48,ACC17901903,ACC40728046,11123.04,11065.56,17653.2,17710.68,1,0,transport,London,atm
TXN-6f7194ee-2962-47b3-9e22-1ecd2ab7c162,2025-04-01 23:18:24,PAYMENT,2303.3,ACC66061934,ACC48858073,17255.99,14952.69,17272.77,19576.07,0,0,transport,Sheffield,branch
TXN-ebe3e5c2-a67e-4bff-a51c-2e5a02716fdb,2025-04-02 00:46:56,DEBIT,224.61,ACC15335477,ACC43204410,4057.62,3833.01,29003.74,29228.35,0,0,healthcare,Liverpool,card_terminal
TXN-fcea0800-2f5b-421f-b09a-5ad091f4aafa,2025-04-02 01:55:49,CASH_IN,4324.28,ACC37523284,ACC79291785,2516.71,6840.99,17538.52,17538.52,0,0,entertainment,Newcastle,atm
TXN-4f1b762a-8fe8-493d-8e2b-ad4560d3603d,2025-04-02 10:37:34,TRANSFER,4641.41,ACC78299645,ACC46698468,2437.58,0.0,24964.3,29605.71,0,0,financial_services,Nottingham,mobile_app
TXN-86cf58b0-525b-423d-8669-113ce15da984,2025-04-02 11:58:25,CASH_OUT,1493.14,ACC38692049,ACC72461793,6357.61,4864.47,288.99,1782.13,0,0,retail,Leeds,atm
TXN-729ea7e9-f95a-451b-a17b-5191a24bc603,2025-04-02 15:28:22,DEBIT,1016.65,ACC81715863,ACC56313253,12364.1,11347.45,27326.59,28343.24,0,0,utilities,Edinburgh,mobile_app
TXN-c1d76672-9db7-432d-85ba-31df9ca560d3,2025-04-02 15:34:11,DEBIT,1281.33,ACC59610894,ACC61823158,1215.35,0.0,20002.99,21284.32,0,0,retail,London,card_terminal
TXN-37bda647-439a-4767-b9ad-0e20e39c33ca,2025-04-02 18:22:23,DEBIT,1781.3,ACC14260842,ACC27161260,17410.19,15628.89,26287.02,28068.32,0,0,travel,Manchester,online_banking
TXN-def6a091-bc86-4f17-a33e-e5e7007a1103,2025-04-02 22:51:19,PAYMENT,850.76,ACC99324655,ACC81576791,4798.34,3947.58,22372.74,23223.5,0,0,utilities,Bristol,branch
TXN-6368b36f-ff11-4bbc-ba6b-53a6e236a38f,2025-04-03 00:02:47,PAYMENT,528.16,ACC16462242,ACC61799600,13894.2,13366.04,10514.43,11042.59,0,0,travel,Edinburgh,atm
TXN-72e97fbb-a712-4831-98b5-3b12519e8282,2025-04-03 01:33:31,DEBIT,2416.6,ACC64426343,ACC25862805,426.72,0.0,10178.55,12595.15,0,0,utilities,Glasgow,branch
TXN-6340499f-afee-4224-9481-79f1e94c5f5d,2025-04-03 01:52:23,PAYMENT,887.23,ACC48604965,ACC90585678,13340.28,12453.05,22508.53,23395.76,0,0,restaurants,Bristol,branch
TXN-14caccc0-aed8-4222-b5ce-3e5342c5b430,2025-04-03 04:10:14,DEBIT,1325.14,ACC82070937,ACC45812670,19424.46,18099.32,25823.39,27148.53,0,0,retail,Manchester,branch
TXN-48b4b019-6bdf-4380-a9a7-2c1d4fb1dcdc,2025-04-03 06:00:32,CASH_OUT,4882.14,ACC72732043,ACC27129912,7838.26,2956.12,20066.21,24948.35,0,0,healthcare,London,branch
TXN-84269ca3-edea-4f30-9982-5e082f9525f8,2025-04-03 08:05:56,DEBIT,2267.05,ACC91612860,ACC61202173,13333.62,11066.57,7450.14,9717.19,0,0,healthcare,Bristol,mobile_app
TXN-750e0e71-c755-429c-a84d-4c3967e2d394,2025-04-03 12:41:28,DEBIT,489.6,ACC78398476,ACC75581713,8782.33,8292.73,7657.75,8147.35,0,0,retail,Edinburgh,online_banking
TXN-d9acba8f-42c0-4bef-94f9-3101f13752b0,2025-04-03 14:12:46,CASH_OUT,8541.87,ACC65950146,ACC97577092,14332.46,5790.59,14054.02,22595.89,0,0,retail,Nottingham,card_terminal
TXN-d8285a8e-628b-4bd4-9520-b0aa77083c65,2025-04-03 16:11:43,TRANSFER,7865.65,ACC89551741,ACC87814308,9752.72,1887.07,3481.95,11347.6,0,0,retail,Sheffield,online_banking
TXN-8c774484-49d4-4159-84e3-14e17649400f,2025-04-03 16:28:23,CASH_OUT,7853.49,ACC52803305,ACC19015987,10470.19,2616.7,10449.01,18302.5,0,0,restaurants,London,branch
TXN-1977bb03-4a6c-4ceb-8ce7-82672f06c4a3,2025-04-03 20:15:38,DEBIT,179.49,ACC47508257,ACC67977016,1885.33,1705.84,20952.88,21132.37,0,0,utilities,Cardiff,card_terminal
TXN-8c7fee32-ce6e-4bc7-a9d3-2dfca1723e4c,2025-04-03 20:47:27,CASH_OUT,5165.85,ACC87337818,ACC73440831,5641.7,475.85,14562.43,19728.28,0,0,utilities,Nottingham,mobile_app
TXN-74121705-62fa-4d4d-9542-eb9a5be95b17,2025-04-03 20:51:28,CASH_OUT,2393.44,ACC11534878,ACC45105069,15099.76,12706.32,28621.04,31014.48,0,0,retail,Edinburgh,branch
TXN-ccb2ab24-f956-4dbf-8167-ce36516be758,2025-04-03 21:46:30,CASH_IN,1026.02,ACC69555922,ACC54116005,7577.38,8603.4,19261.17,19261.17,0,0,entertainment,Liverpool,atm
TXN-f79542b0-a3a7-4aa9-834e-b619bb2f40f8,2025-04-04 00:57:33,TRANSFER,7482.6,ACC67003442,ACC59886613,2432.99,0.0,20873.42,28356.02,0,0,groceries,Edinburgh,mobile_app
TXN-921552e2-47fb-4712-875b-c40ed2fd9417,2025-04-04 04:46:37,TRANSFER,9483.44,ACC38345472,ACC12941149,18372.29,8888.85,12101.75,21585.19,0,0,healthcare,Birmingham,online_banking
TXN-f53c9439-cfa1-4cda-9dba-8a9af412099a,2025-04-04 06:19:29,CASH_IN,4010.63,ACC64105718,ACC52698007,11599.29,15609.92,3866.11,3866.11,0,0,healthcare,Birmingham,mobile_app
TXN-d5a1c39e-01c5-4f15-929f-f6fdf994f8b1,2025-04-04 08:32:33,DEBIT,2413.99,ACC98855162,ACC43775489,8338.38,5924.39,5516.59,7930.58,0,0,transport,Leeds,card_terminal
TXN-f894f0b0-9178-40f9-98b4-3f6a1f48d861,2025-04-04 10:10:59,CASH_OUT,9853.35,ACC33721002,ACC44358021,12556.51,2703.16,312.25,10165.6,0,0,groceries,Newcastle,atm
TXN-a2ae7951-6567-44be-83ee-7cd914c28d5f,2025-04-04 11:25:14,TRANSFER,9627.22,ACC68571795,ACC91363974,5382.78,0.0,3252.08,12879.3,0,0,healthcare,Manchester,card_terminal
TXN-9df189c4-db21-4d75-84bb-2ea174add354,2025-04-04 12:50:10,CASH_IN,3593.96,ACC92523968,ACC68376726,3416.23,7010.19,13317.25,13317.25,0,0,restaurants,Glasgow,card_terminal
TXN-8a99ba28-ad3b-487f-b86c-55c3e06b1a99,2025-04-04 13:35:03,CASH_IN,2156.55,ACC11889398,ACC53246714,9600.27,11756.82,140.07,140.07,0,0,healthcare,Leeds,branch
